0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
14
0
1
0
0
0
33
0
0
0
1
0
16
0
0
0
12
0
0
0
0
0
13
0
0
0
0
1
6
0
6
0
0
0
0
0
8
1
0
0
10
0
11
0
0
0
0
0
5
0
0
0
8
0
0
0
0
0
13
0
0
0
0
0
0
0
24
0
0
0
17
1
19
0
0
0
34
1
27
1
0
0
33
0
0
0
1
0
0
0
0
0
0
0
0
0
20
0
0
0
49
0
1
0
0
0
41
0
22
0
0
0
0
0
0
1
0
0
21
0
26
0
0
0
0
0
58
0
0
0
0
1
73
0
0
0
133
0
0
0
0
1
40
0
0
0
0
0
42
0
37
0
0
0
0
0
0
0
0
1
42
0
33
0
1
0
81
0
139
