0
0
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
2
2
2
2
2
3
3
3
3
3
3
5
5
5
5
7
7
7
7
7
7
10
10
10
10
10
10
14
14
18
18
18
18
18
18
23
23
23
23
28
28
34
34
34
34
34
34
8
